n,hi_0,hi_1,hi_2,hi_3,hi_4,hi_5,faint_0,faint_1,faint_2,faint_3,faint_4,faint_5,faint_6,faint_7,faint_8,faint_9,faint_10,faint_11,faint_12,faint_13,faint_14,faint_15,faint_16,faint_17,faint_18,faint_19,faint_20,faint_21,faint_22,faint_23,faint_24,faint_25,faint_26,faint_27,faint_28,faint_29,faint_30,faint_31,faint_32,faint_33,faint_34,faint_35,faint_36,faint_37,faint_38,faint_39,faint_40,faint_41,faint_42,faint_43,faint_44,faint_45,faint_46,faint_47,faint_48,faint_49,faint_50,faint_51,faint_52,faint_53,faint_54,faint_55,faint_56,faint_57,faint_58,faint_59
407,0.4853472682298559,0.49252476315379456,0.48915915778166397,0.5032668714417042,0.48568323397773855,0.48813465761771396,0.48459399289137733,0.5027883989290195,0.48257700864581754,0.5040270524778041,0.4931612540793316,0.49761936552332164,0.5099862828626051,0.5049326415051012,0.4817957822731712,0.47871223532960727,0.5020455314471886,0.49764345211321104,0.49015514796190396,0.4918439297094645,0.5064641053432496,0.4937209674620761,0.487377985957853,0.5037394426172261,0.4813211540453702,0.5155146539131531,0.49316942826779164,0.4891235754570744,0.5030530292542347,0.517364601670861,0.5151492043998123,0.49307254012479906,0.5094473201909667,0.4937780225150999,0.4985999120112789,0.49904072191183085,0.4965016849056504,0.5037710768241646,0.4893586569544889,0.49202878805380157,0.48655126349556543,0.5170678119471289,0.5028269434686764,0.5063849187498228,0.4846284492033209,0.4465797446116564,0.5227514050421502,0.48125197685963256,0.47881046029648683,0.5005873134495813,0.5060437594372468,0.5021480563912498,0.5047752052605854,0.49825077555332764,0.5258213581016102,0.503207397932888,0.49325307615434255,0.48548430289579264,0.5018645939774126,0.5141224425670673,0.5142504534808408,0.49283656530418596,0.47937200684266507,0.529709389261995,0.5009221641740341,0.4803584932352889
408,0.48443691772537034,0.4925887725668376,0.4897018487332351,0.5035947116232695,0.48631330654939575,0.4885391822123867,0.4844945749549408,0.5020129351068016,0.48353812027119963,0.5039115395478294,0.4940368801938246,0.4987402047522618,0.5089924931818864,0.5043086814943558,0.4829622394411486,0.47876843042074196,0.5020347934018372,0.49869469817167356,0.4904197002052698,0.49136410875719283,0.5076096759448094,0.49349836192285434,0.4873720843939438,0.5036673071501848,0.48254596649120984,0.5155878451844417,0.4934559310944412,0.4879303625043705,0.5032755794661241,0.5176319763495736,0.5144651294272627,0.49339678718752067,0.5102763110075431,0.4927172657172338,0.49881195287700786,0.49893722940596963,0.49626801007526805,0.5034829313172434,0.4884434096502175,0.4917102808342701,0.4866613784694285,0.5178862734132283,0.502976841436601,0.5075315809481263,0.4854493240144992,0.44557980572372674,0.5226962605243434,0.48193293115661007,0.4796031499519407,0.5001524860241039,0.5065584954247923,0.5016422692852923,0.5049452438433957,0.4986286169941115,0.5265196677185024,0.503750828547948,0.4933012913815938,0.486714199342852,0.500778150362886,0.5151232628598441,0.5133961720681439,0.49197895123204255,0.4782006775253119,0.5287923841443541,0.5001690197506544,0.48139178568622526
409,0.4845598769911388,0.4914294433469774,0.49060412950477444,0.5031401337063985,0.4857402501085696,0.4879820657492078,0.4835371166624614,0.502712566952354,0.48277112306147724,0.5043058697815287,0.49423860648349566,0.4992534490759495,0.5088779216380639,0.5051747920610086,0.4824255870288015,0.4796376050817578,0.502298411382519,0.4976985407521764,0.4904288686849469,0.4922665684330399,0.507427248796383,0.4941224112998874,0.4868134108933646,0.5036042656399838,0.4815310018416338,0.5157141514880719,0.49368395882146343,0.4877453648616815,0.5035640228864955,0.5185903297252922,0.5147148006437453,0.49363854573050087,0.5102685129731337,0.49183884436951525,0.500008201059131,0.499347935453669,0.4959795792582809,0.5034394930934821,0.48830476489310026,0.4909799836779338,0.4863995504848087,0.5185561888027115,0.5022912832814427,0.5083380629489119,0.48516471056605504,0.44537964661745927,0.5216302753521714,0.48136344455953367,0.4796125833805749,0.4999506500927381,0.5056120853540418,0.5009664368445688,0.505333666897474,0.49787664923031055,0.5255680829703478,0.5034508437838046,0.49270568462431563,0.4871400610840316,0.5008423931734305,0.5162885963339029,0.5133812368969362,0.4916911931526872,0.47881097158835356,0.5282857298677115,0.5001409154389542,0.48189409821967943
410,0.4842525251967465,0.4912130610692205,0.48963550216014584,0.5019140437170154,0.48567696266816607,0.48792939449533,0.4840053144031047,0.5026381878298799,0.4820225923733205,0.5045764982064677,0.49411598818313485,0.500014500800391,0.5094353296111163,0.5055713358437475,0.4813613820773253,0.4790672377539991,0.5017256645740228,0.4967566297965574,0.4904839147375853,0.49109052107259954,0.5068676534885332,0.4952647503125983,0.4857598264909904,0.5045008128132162,0.4819150137959116,0.5161474636934333,0.49362024413965705,0.4878080873461889,0.5026052565981498,0.5178639607632766,0.5141683440603794,0.4944489612503387,0.5103380454932663,0.49266755432751314,0.5001786083549188,0.4986276897641178,0.49553574752139307,0.504007773946817,0.48849402930030006,0.49009067194611183,0.48534924411423574,0.5191779103014783,0.5023135841025003,0.5078326297832614,0.48514545874191717,0.4452420076439421,0.5210084846454549,0.4810371894025478,0.4784558961764031,0.5005523580963651,0.5061506685469552,0.5001518697859453,0.5046886291260246,0.49749428460320727,0.5249877033461485,0.5045403181747289,0.4937270079867255,0.4872663459863601,0.5009635238348354,0.5161521629070632,0.5138282645839464,0.4908011369451286,0.47813502335020114,0.5272253398628358,0.5008796783866126,0.4815004562983274
411,0.4844386645742305,0.49019639109729024,0.4887787347871234,0.5008133941502815,0.484811688174079,0.48721459007438916,0.4848227783118387,0.5031819527794441,0.4832175013077227,0.5037132361935474,0.49414279006607015,0.5003958653901301,0.5098237969521517,0.5051573368474461,0.48089561554115173,0.47811232515811625,0.502883131987132,0.4960360345804,0.4901533232917497,0.49160481777807336,0.5076105754017483,0.4953060180414771,0.4845834244631578,0.5054407253037217,0.4807791824625385,0.516659117928855,0.4937241684996831,0.4874925347508281,0.5033282661593149,0.5167908542658719,0.5138497766134341,0.49472953346915066,0.5105915256225183,0.49350869855677376,0.5000465924656314,0.49745738853518845,0.4950516894123266,0.5033931758359937,0.4877685752746775,0.4890580833503926,0.4861411276758835,0.5188730464670411,0.5019087812610236,0.5077611962506582,0.48439161909026685,0.44530481082828316,0.5217368591383473,0.482008706225187,0.4793232066208504,0.5012989658092099,0.5059820592631243,0.5001634190610074,0.5047167715599089,0.49690130728133525,0.5258772363070194,0.5046767782221382,0.49284484013386626,0.48641249774353873,0.5011205959885333,0.5171263115916771,0.5128424052507097,0.4901164631325411,0.47734322222279796,0.5283227605463573,0.5003453372048342,0.48138559887200305
412,0.48493816030273695,0.49111922833591787,0.48866041830674983,0.5001885751987089,0.48524793341197353,0.48833882836305953,0.4860681629269927,0.5034558567544543,0.4831227949109268,0.5036751872731018,0.49514112939824656,0.5012711381491918,0.5095157651119256,0.5051465900874096,0.4798430349460881,0.4773854810351954,0.5032446043498496,0.4963833184241657,0.4903857925898505,0.4911568787518877,0.5083225697874681,0.49567869426856964,0.4840386467673877,0.5042871401872957,0.4813453206540662,0.5155196427991156,0.4925606109884414,0.4867747588910276,0.5037654456347095,0.517080339123441,0.5146780081282186,0.49368753592997655,0.5106926445659,0.49280668172093123,0.5004304678820755,0.49804169014573435,0.49497010750129505,0.5036818630173169,0.48780490047033903,0.4893785151037552,0.4854362876072034,0.5188026687043115,0.5025649784895557,0.5085669618653139,0.48469920740334715,0.44650970100190174,0.5209921156072345,0.4823122883003396,0.47918452059738026,0.5013260759458021,0.5066061474881715,0.5011798294097526,0.5051023493803878,0.4959544107138902,0.5253106900823471,0.505705317855698,0.4930879673411646,0.48537260550718775,0.5007076520588681,0.5180814403715808,0.5128204068629714,0.48903690667761196,0.4764769709500904,0.5280779057826498,0.5012317278683536,0.4823453566324182
413,0.4856081208197859,0.4908720130084616,0.48828087969583284,0.500215553189474,0.4862034236322861,0.4873838917041379,0.48548337286013515,0.5032478147472069,0.4829519644909874,0.5026831429641695,0.4945853807714722,0.5000911067493771,0.509346269718547,0.5045896138117247,0.47936417138601767,0.47810706453049995,0.5042189241481753,0.4965560151431462,0.4912006709409258,0.4922877026237781,0.5086521552595415,0.49543947031444463,0.48515323289530654,0.5032416264007525,0.4802723162383527,0.5147218518186168,0.4932479121702532,0.4878881809012808,0.5031901975123919,0.5158531028243365,0.5146546618106537,0.4945379845551498,0.5117794863960737,0.4922217984586634,0.49993616479827696,0.49781473296902135,0.4961114983701333,0.5047766534243024,0.4876174216965624,0.48878420934245376,0.4852887359913589,0.5193908464748644,0.5035792768666768,0.5086216262245088,0.48466485874896376,0.4472944172248425,0.5221424884395568,0.48278615429483235,0.47828513596250577,0.5013397396689383,0.5072950248589501,0.501170716390377,0.5057035032704998,0.49580596767421564,0.5247424203037195,0.5061734372379503,0.49245876772945335,0.48619032241166427,0.5011107558838611,0.5170169854447466,0.5130314867301582,0.4878639441721131,0.47703426146573175,0.5274904489864215,0.5018397069897418,0.4816998249681107
414,0.4866129619192465,0.4898881994991073,0.48877500798523804,0.4996093623253704,0.48735683394542506,0.4884909560110052,0.48588882659018917,0.504034171939179,0.4833725074096876,0.5034292973052643,0.4947308925868068,0.5008854425436596,0.5087947955830032,0.5051988479872488,0.4786427741670058,0.4792347328248978,0.5035485673011191,0.4957969789680394,0.49074796073140964,0.4919792316951923,0.5087252478773375,0.4958818821616955,0.48584371139114396,0.5030520649836332,0.4813188823581135,0.5135868758421356,0.49207397538957015,0.48780231722444295,0.5038909547410351,0.5166567684828406,0.5154391129332627,0.4933927874077751,0.5115516618887747,0.4930889716342258,0.49917553483446925,0.4973775490592209,0.49610734698653036,0.5040599605330603,0.4879515033587233,0.4896526859842168,0.4846452257761491,0.5188126596925839,0.5042855504851591,0.5074780591219127,0.48485396685285503,0.44655575741575343,0.5211816117401957,0.4838832620597745,0.4781115284636601,0.5010437933567229,0.5066000330515754,0.5020145033740249,0.5054256769045337,0.4952314739544172,0.524532324036708,0.5067337011568419,0.49288311568574206,0.48529176750112185,0.5008223827567074,0.5159448770747328,0.5120294518721857,0.4869121879929171,0.4773007500590568,0.5283651035180462,0.5016708635290159,0.48231768846852907
415,0.48758801772041943,0.4907359819107632,0.489056159362832,0.5004002969770436,0.48825125385924667,0.4880642685435602,0.4853071585545104,0.5047517504478283,0.4845807966513209,0.5025502977022511,0.4939067020803922,0.5007791676294712,0.5089597264987217,0.5041431083836732,0.4787515606895378,0.479971346105126,0.5024007168889271,0.49461143534285956,0.4915633472023197,0.49219320701472635,0.5084938621780192,0.4949388818241387,0.4861413126306303,0.5039807274014946,0.4802862882632292,0.5134988681644647,0.49241854612277247,0.48843031022892275,0.5048035319561176,0.5164726034688891,0.5149563736399461,0.49244936015704344,0.5108569083293201,0.4929190165856749,0.4994901211367981,0.4963267981650445,0.4949356650014497,0.5033394399978155,0.48851918378005493,0.48860910822799414,0.48554748561477545,0.5177293143641448,0.5036100469677938,0.5071316638162761,0.4847134573390654,0.4472360869254706,0.5215234066678506,0.48486699024522933,0.4780715483573069,0.49991675516520695,0.5076477285781615,0.5030966162696743,0.5049445185967264,0.49450017759728315,0.5248792431388163,0.5058995411085286,0.49402537855678713,0.4859875367733683,0.5008587321054242,0.5158651500321949,0.5108578572635184,0.4865137133760697,0.476940155668764,0.5281767374818551,0.5010346983632099,0.48258032955155583
416,0.4869903229266982,0.49090868707291757,0.4895038361835817,0.5002300941558938,0.4879742574627032,0.48847587199458636,0.4853736766003434,0.5043071909894273,0.4842403291753613,0.5025397164152221,0.494416424255725,0.5000323690358793,0.5098955197162067,0.5031654844441079,0.4790876163531088,0.47931103524814667,0.5023781064956607,0.4946895867757586,0.4926056548396731,0.49218209632026483,0.5094772131339996,0.4942911916844387,0.48586359076161983,0.5039390205644566,0.48093969103663026,0.5142776407397146,0.49356071430209464,0.4892967597227992,0.5050072849020789,0.5169466868066595,0.5150206910255016,0.4923740374287561,0.5113681729374189,0.4931366167636906,0.4993457020229253,0.4954650746582301,0.495108576138822,0.5032442427230438,0.4878722894647901,0.4891963953918517,0.48527467996724066,0.5171128797705066,0.5036645851481681,0.5061486856884456,0.48412647934573305,0.4482158514920643,0.5220899645968975,0.48445053726587456,0.4777243128115598,0.500969633537384,0.5079551107363639,0.503268610103854,0.5044929563899397,0.4944757059578742,0.5256540800745166,0.5052620446735692,0.49318644127336,0.48595037385811746,0.5015971991597038,0.515859802624845,0.5101629978384249,0.48579926174751215,0.4767412431462067,0.5270023533892183,0.5004579491745168,0.48359612642233785
417,0.4861805742749838,0.49189169025480695,0.4901139188876066,0.5007190174418772,0.48904364475282075,0.48737882589065673,0.48504905305101276,0.5036238539164852,0.48506985328781715,0.5020850846483262,0.49541275561593434,0.5010639033675554,0.5108978177922054,0.502237286837824,0.4793845207759437,0.4793250391649548,0.5022740892376547,0.4946588167980712,0.4931692752603907,0.4932950325346203,0.5104144511770089,0.49370721901586284,0.48596591729827937,0.5048226305464542,0.4819288662745653,0.5138586229404132,0.4930782743193645,0.4887418338001407,0.50501809442691,0.5158049746391549,0.5152498511219482,0.4913256813051155,0.5124683030665164,0.49421658263832624,0.5002490672103319,0.4960921415448497,0.495234680624901,0.5025320607575704,0.487123796693999,0.4887245186840807,0.4861385905274361,0.5160483350901874,0.5038683042767346,0.5073315276512732,0.48434860616883985,0.4483063259919891,0.5214201638997804,0.48354951845002975,0.4786294357115879,0.5001480343112918,0.5090073688417167,0.5040358749093424,0.503696742670402,0.4953341136848274,0.5251365333791869,0.5047192151303291,0.4932897509347939,0.48585976265713815,0.5004034399822732,0.5151572046172109,0.5108235963041288,0.4866449089006783,0.4760644059620072,0.5275246595827009,0.501145875736806,0.48336463279080266
418,0.48616415454308065,0.49244922232116106,0.49122086887270583,0.500523838237198,0.4892149073223655,0.48785065493223256,0.48486510887764395,0.5031985346308918,0.48498056084993885,0.5022847296789703,0.4964168296033227,0.5011761513141856,0.511916141303733,0.5028550578326841,0.4804042247641647,0.47976046494410096,0.5019784043791505,0.49572285531690435,0.49409868680492464,0.4934123850541564,0.5094283874678255,0.49364836126587486,0.48644073982092917,0.5056111821184487,0.4829609331730372,0.5145176648958834,0.49212619639254157,0.48804210593664216,0.5038545661125814,0.5167171260446851,0.5155066678115175,0.4921273849507597,0.5128379156794803,0.49461642863623045,0.5009349973438936,0.49514772957759245,0.49596872215232446,0.5034669058870497,0.4868356642046723,0.48935634862896,0.4851502967836223,0.5166903540548141,0.503018644636994,0.5069843131648631,0.48352031410029445,0.4493603653423271,0.5209001721943023,0.48366141373275906,0.47891473402469276,0.5010326130989147,0.5093950150775202,0.5046912088404691,0.5035637005088807,0.4955665186270964,0.5261936371817679,0.5037031515362649,0.49241833424682147,0.48608690698173285,0.49955772608930965,0.5149137894521573,0.5098465714153021,0.48750655691315464,0.47613663623948455,0.5274308950602729,0.5002333724639673,0.4825742714366837
419,0.48676001909606575,0.4913311769185775,0.49125396736261584,0.500505276443432,0.48867318455756165,0.487765162028492,0.48588886161124195,0.5035342322795768,0.4862056445821552,0.5032878083174055,0.49644367340973683,0.5004277148896117,0.5119215765955597,0.503616498497203,0.48092403142166573,0.4788550976862513,0.5008760474158561,0.4966795157213455,0.49297759234170113,0.4935931994477505,0.5099679910554803,0.4933357276571307,0.48699127146062193,0.506698517009034,0.4834348188507957,0.5135603168289218,0.49314298497122694,0.4879185258492097,0.5034579324589866,0.5155436417956422,0.5163958543738122,0.49309806889735,0.5123894217828122,0.4948759133355116,0.5014225783774554,0.49409121090537156,0.4955967010337712,0.5035362484817663,0.48776750282623,0.4887424413584255,0.484043626372286,0.5155695035852231,0.5039103489200335,0.5066270582458318,0.4828458472524098,0.44944292351243725,0.5219276793476818,0.48380967738528075,0.47906280338989765,0.5011996783529103,0.5086698864486832,0.5039370691020769,0.5039460569048115,0.49638609783602955,0.5253360961024325,0.5027526588093639,0.4928091260878189,0.48696932774860585,0.5006214427933842,0.5149379594193261,0.5090017784882979,0.48810870081335417,0.4762904442491162,0.5278008958099641,0.4995795868800069,0.48353402853594907
420,0.4876599229592032,0.4907897739396705,0.49129110445158997,0.5013427818586135,0.48936982000124335,0.48669785843555935,0.4869104180303459,0.5033374681660528,0.4860589757772711,0.5036827741308676,0.4959581302252564,0.5006063753639288,0.5114092391529845,0.5029191919120847,0.48001304426959296,0.47883915426356016,0.5015452214849961,0.49603959412720516,0.49194687158627726,0.49271342227677944,0.5095977113786799,0.4942172515741996,0.4860008068050417,0.5064127029720042,0.4828587213216994,0.5132156439093105,0.49404976256965794,0.4889522923300521,0.5039389118468256,0.515587008686833,0.5175383926119967,0.4920868342397671,0.5133371001806852,0.49532866992443764,0.5012692865717008,0.4947157681042198,0.49544422690425005,0.5029562950818158,0.48675979392739943,0.4878473889771353,0.48325617157592526,0.5166572006055005,0.5050141154452275,0.5073149502615039,0.4836519830988736,0.44845759439524524,0.5214117569240468,0.4840861602406508,0.4796292696407501,0.5013312578569158,0.5088485169750698,0.5033929916752857,0.5039174968121616,0.496841737138268,0.5252070061820857,0.5022533771046781,0.4934656186100126,0.4862024286145503,0.500497206799203,0.5150128687128267,0.5089859634430403,0.4873804731467817,0.4753911947109824,0.5277540898626918,0.5007556612309073,0.4828934097955865
421,0.48650596629976123,0.48992960099697147,0.49136757229297834,0.5002186231376824,0.4902925614920614,0.487385728387019,0.48794116620697503,0.5034057434486396,0.4854712114038438,0.5043543814695445,0.4951994713381607,0.5008802639181059,0.5122982717757002,0.5017809648227811,0.4811181384887234,0.47938231228538186,0.5017876530300847,0.49612354695913524,0.49133631264828587,0.4920152943285995,0.5107244192466344,0.49537180924050983,0.485475501130009,0.5069935744507721,0.48191966642395506,0.5125030383870397,0.4933469699883652,0.48877707603096693,0.5047303032657516,0.5165024949759415,0.5166116898747722,0.4924037506517183,0.5126516669000026,0.4949954570369063,0.502435712294768,0.4951931640773154,0.49605473724230853,0.502304984128014,0.48662576731014623,0.48865229007036176,0.482617303472461,0.5163553480815493,0.5056421693020517,0.5072113723458228,0.48317633043044095,0.4489782415475571,0.5208734046292643,0.4830169163522389,0.4806140488898915,0.5002452298475053,0.5092885600460647,0.5034910938537472,0.5031322291232496,0.49674530698951697,0.5252914479160041,0.5013152744018425,0.49260962570852634,0.48604011814429554,0.4993337358737658,0.5145928771327102,0.5079501748969727,0.4870546141659073,0.4757269889981559,0.5276435768109714,0.5012725604729074,0.48230285250617944
422,0.48535487405302774,0.48936750408837215,0.49236564570351027,0.5003369974403763,0.48923412580851616,0.4869115619431932,0.48797668021301865,0.503379752983982,0.4856590682216734,0.5038894709968255,0.4959614120905797,0.5011275272550471,0.5126176452050469,0.5023000678211441,0.4822015212553185,0.4804944193035844,0.5007424498449027,0.4956054143404376,0.491351463272109,0.4927468895362154,0.5098072206570284,0.49519109126667926,0.484740872592428,0.5058648093209882,0.4829956772022182,0.5118555808616818,0.4926973034422505,0.48913868081503614,0.5046438633106205,0.51597966302246,0.5170084107239901,0.4926638591080592,0.5121312685302842,0.4944073590979671,0.5017501152019876,0.49632449690361485,0.496323764979056,0.5015875566794307,0.48754705094038403,0.4885379470873766,0.4826911942066218,0.5168133578814446,0.5048944158265902,0.5076296638142909,0.4841416879610304,0.44991610056409415,0.5209619098732938,0.48244710272176083,0.47994664411066756,0.5011961218321259,0.5092190016141187,0.5036373018425455,0.5039594684914941,0.4963656522779179,0.5258518746916996,0.5007391006794512,0.4914442275442332,0.4854169435932626,0.49870782172558586,0.5133804690684576,0.5078713507007309,0.4860512898551125,0.47586949192492667,0.5287533245333883,0.5013666191011293,0.4818189221750805
423,0.4853942214227887,0.48849511364001214,0.49216046027406446,0.5000420263510971,0.4899866669600528,0.4878086344716053,0.48803027535656135,0.5036900487697827,0.4858287477137455,0.5046449093594823,0.49599854687671185,0.5019732283948971,0.513305307089963,0.5032103229934843,0.48283673618545003,0.480605301044644,0.501638570826276,0.4950475460176105,0.4903811939352992,0.4937189914223869,0.5103258778534343,0.4941411800840146,0.48484633098266516,0.5060457913516088,0.48311562485455345,0.5126635648716795,0.49164290984928866,0.48832159109368095,0.5047783410627027,0.51488598968562,0.5181470169619595,0.49255138552694433,0.5127592088688421,0.4935419371362554,0.5010490812442877,0.4967387601769646,0.4974039337393831,0.5026580121314268,0.4885194074064443,0.4889095149243897,0.4831341502110319,0.5174239289966842,0.5054471469286631,0.5067613549011187,0.4843847980812468,0.45116036281210903,0.5213997792206057,0.48193103273028576,0.47934983652563745,0.5013219594631348,0.5080625223257389,0.5026324567942876,0.5037935407785216,0.49587501489856195,0.5247424065453716,0.501414882803396,0.49066228466470035,0.4843568146831612,0.49895724765542204,0.512335571937591,0.5083963931422458,0.48631409247692603,0.4749967267662654,0.5283581695237624,0.5023128260384807,0.4823092758617265
424,0.48426924967512097,0.48757943392523473,0.49158171735430295,0.4994886021753937,0.4890485109543449,0.48823588364621884,0.4890271240192641,0.5044191317235045,0.48616863884019895,0.5050959869395408,0.4970072613917538,0.5030763966543953,0.5141399234173167,0.5035316318196154,0.48190295886975043,0.4801702445947671,0.501731306651186,0.4961406106548801,0.49136896712548583,0.49328091433239024,0.5096495247543724,0.49409043778453593,0.48576322287489077,0.5071464196108401,0.4841576501111455,0.5118438969569631,0.4921839054565909,0.48819536499514893,0.5053038550235797,0.5150487435412793,0.5190993231310478,0.49187044175412126,0.5121569220394373,0.49321850236244247,0.501891994548628,0.495843817510619,0.4970523937397435,0.5025550668173726,0.48896086582956994,0.4890975782965486,0.483487749644483,0.5166689962583669,0.5055035174117495,0.5056912437015595,0.4847972497141148,0.4513472985998049,0.5208766839694373,0.48178182009211273,0.47955256449041567,0.5011461947401811,0.508425781386582,0.5036914153765366,0.5042780213915702,0.496886125797747,0.5257308934992861,0.5025167662882444,0.49174758994431844,0.484520735362087,0.4988162354159462,0.512686219702698,0.5094789473326725,0.48526774336909034,0.47396686534924914,0.5282832117002257,0.5027018381058735,0.48285268200586745
425,0.48343672420575245,0.48866765733719336,0.49050969866726607,0.5004829980504292,0.48894478338058767,0.4885371207924651,0.4889869951491174,0.505167480237451,0.48620395175130265,0.5049985460395889,0.4977497922374799,0.50375956056675,0.514405000363153,0.5034139095838404,0.4830035585177008,0.4799959155277446,0.5025086860498509,0.4959039368966249,0.49203922209892004,0.4928300365944237,0.510057490766677,0.4929318475325471,0.4853993585790888,0.505958841692206,0.48336323582579876,0.5114080943038917,0.49242330813894764,0.4882853566318459,0.5063411911319569,0.5138664743533179,0.5183780181420556,0.49083612487806144,0.5116150161476519,0.49268238605715414,0.5029889393136349,0.4953209651964351,0.4968226658064959,0.5033980984308489,0.48876138959881604,0.48970655314059225,0.48465486042722805,0.5168117961362049,0.5059480189736154,0.5062876401107592,0.48513508475715345,0.4516696351303908,0.5216037192504258,0.48108575802874076,0.4797379484058593,0.5011671575241741,0.5079288028151986,0.5045022936408472,0.5044875835554031,0.49664629498334567,0.5261221486786777,0.5029878175942392,0.491363173647195,0.48371907519816354,0.49908966488189166,0.5121949877972707,0.5088156076394539,0.48413287787739767,0.4743786720635849,0.5283733808651576,0.5026770571421998,0.48405743726642325
426,0.48459648398106575,0.48982607125653527,0.49037346565021267,0.5007418653144826,0.4892437931436975,0.4886471140608379,0.4897989013991197,0.5050518795109176,0.48652284500200804,0.5059842579745124,0.4984409829236574,0.5032701610647349,0.5151970186323463,0.5032837063820393,0.48277414722736867,0.4790367687325818,0.502795373512182,0.49548258448464405,0.493051425737599,0.4924263523413395,0.510430016621747,0.49292622949890036,0.4849369401906746,0.5059497558258904,0.4841670901589842,0.5116940585489231,0.49195334233407645,0.4874685366874642,0.5069668363253892,0.5147623875938672,0.5191871738088579,0.4912171473155142,0.5117132308153294,0.4928054299430883,0.5027535231820541,0.49558416105936237,0.4976923076862072,0.5035100877658459,0.48848966041178843,0.48999117797285496,0.4843132171775926,0.5175498296239343,0.5064590667317733,0.5074224679086663,0.4863176743765584,0.4509941300720487,0.5212987404989741,0.48153513405136916,0.4799247745628241,0.5017781040304453,0.5090501016670851,0.5040509112209837,0.5053613616192918,0.4973117798845507,0.525882913247579,0.5041055344318359,0.4924382101811863,0.48451262391223887,0.49864277652143796,0.512909411703979,0.5093979544453456,0.4849583254716921,0.475209695896004,0.5274149687096578,0.5021571048070377,0.4845822643236737
427,0.48569359552700897,0.4909662490910434,0.49050066823875105,0.4998730646641863,0.4885808870922632,0.4880065514324663,0.49098464482496423,0.5052584888769116,0.4867547350646771,0.5065863582722966,0.49902351157608255,0.5042583272991135,0.5161398813128619,0.5038733480580121,0.48353699583991155,0.4786134237126242,0.5025421339751105,0.4955020168577761,0.4929689814750421,0.4935609686255123,0.5113126484175546,0.49291948155227044,0.4859931091518136,0.5067791620158058,0.484389458845931,0.5106849968795937,0.4930626404257728,0.4884328744744675,0.5062835758758056,0.5136513633451846,0.5202083535805427,0.4914660506167284,0.5110631525300506,0.49288942415081066,0.502641995100218,0.4960542190406409,0.4979992630249014,0.5029535227312176,0.4882702949868614,0.49062708987333525,0.4846244630634968,0.518070556623381,0.5075385503534685,0.507454060878862,0.48570058426131035,0.45205498801810234,0.521122013019157,0.4825461027207983,0.47906107109235996,0.5017710772853862,0.5099875656753434,0.5030690569848002,0.5044680085459755,0.4976880341944269,0.52470747655421,0.5033773651638982,0.4922840591906522,0.4851660471011115,0.49776159388827446,0.5123559524159947,0.5101188513145053,0.4848977772833527,0.4755833537184699,0.5271285998370591,0.5018968531372671,0.48431148384230877
428,0.4852185786871766,0.49033474362127644,0.4908464761721383,0.5006920927694003,0.4896412965435994,0.48858615198089733,0.4910234782116504,0.5051987224426906,0.4868270131088815,0.5071513311644101,0.49930540811214863,0.5044865105054117,0.5167065066844797,0.5046216961801248,0.48347903661565345,0.4780058763485346,0.5026273615247366,0.4964662460057518,0.4929748002072457,0.49454255837292127,0.5111487021469412,0.49347766093062195,0.48501467054018654,0.5059373932422161,0.4843125297463542,0.5101532902603172,0.49355480854641043,0.489565790684983,0.5057106724037697,0.5133551942571636,0.5207695587664256,0.49247923876004424,0.5098756309861037,0.49204336861577863,0.5020351444631166,0.4964544646978215,0.4989675104872276,0.5023992472483793,0.4894583498650752,0.491408660101814,0.4838925294332117,0.5177915220260745,0.5080105587855805,0.5070133424873456,0.48481939113459216,0.4521321829989884,0.5213642842971717,0.4826118776950995,0.4802683569193779,0.5019944637145289,0.5097293323026262,0.5034956272062364,0.503660235570205,0.4981066689787233,0.5239069775797698,0.5042074727458947,0.4920544826648727,0.48475372311540327,0.49847688021794345,0.5131873556316257,0.5106471080504191,0.48472194080874814,0.4752006255811341,0.5277882962562274,0.5030177191013087,0.48382425634932935
429,0.4861435749816451,0.4892333105730474,0.49108153523518716,0.5012546378288156,0.4904559829440466,0.48823871319792406,0.49001408212355835,0.5054507580443693,0.4867674701170403,0.5068641869464914,0.49913175134382254,0.5039517969194225,0.5167070332145537,0.5047060193763387,0.4839152831328359,0.477994605436096,0.5020143032404513,0.4971613364337712,0.4931215809027133,0.4950974484300588,0.5119534738597177,0.4946022897230263,0.4859535304850181,0.5066214791880642,0.48549208083749407,0.5096927067219867,0.49297245649732063,0.48952050669807856,0.5062374322388995,0.5124725496553385,0.5196362445118682,0.49146745827306204,0.5107718918072718,0.4915590162997175,0.5031082138427597,0.4970883086190153,0.4994542102751512,0.5023975358752549,0.4897981599996532,0.49068113565109206,0.48347302227762323,0.51835117524054,0.5070874433045561,0.506517505957862,0.4849973864562223,0.45282633685213697,0.5204723195745482,0.4837169503519275,0.4807930471629468,0.5020250543913709,0.5094123049449173,0.5035201933271007,0.5047690878372301,0.498243248726228,0.5238902422429448,0.505269930105454,0.49282959884424465,0.4842034050449082,0.4980228769146603,0.513879143006114,0.5104544551105517,0.483882552525095,0.475652701193371,0.5266381854409223,0.5023682933958252,0.4845363131107445
